Date,Open,High,Low,Close,Adj_Close,Volume,Daily_Range,Price_Change,Pct_change,Prev_Close,Returns,SMA_5,SMA_10,SMA_20,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,Avg_Gain,Avg_Loss,RSI,Upper_BB,Lower_BB,ATR,Prev_Volume,Volume_Pct_Change,OBV,Lag_Close_1,Lag_Close_2,Lag_Close_3,Day_of_Week,Month,Quarter
2020-03-31,367.929993,383.01001,366.440002,375.5,375.5,9366500,16.57000800000003,7.5700069999999755,0.020575,370.959991,0.012239,361.79,350.69,348.15,347.37,352.96,-5.589999999999975,-10.94,5.3500000000000245,8.98,7.15,55.67,395.01,301.28999999999996,27.13,8622000,0.086349,-4112200,370.959991,357.119995,362.98999,3,3,1
2020-04-01,376.049988,380.230011,361.019989,364.079987,364.079987,6672500,19.21002199999998,-11.970000999999968,-0.031831,375.5,-0.030413,366.13,355.55,347.17,352.75,356.37,-3.6200000000000045,-9.75,6.1299999999999955,8.98,5.49,62.06,391.63,302.71000000000004,25.46,9366500,-0.287621,-10784700,375.5,370.959991,357.119995,4,4,2
2020-04-02,364.079987,370.98999,360.059998,370.079987,370.079987,4592500,10.92999199999997,6.0,0.01648,364.079987,0.01648,367.55,359.35,347.03,354.84,356.37,-1.5300000000000296,-8.22,6.689999999999971,7.91,5.49,59.03,391.18999999999994,302.87,24.17,6672500,-0.311727,-6192200,364.079987,375.5,370.959991,5,4,2
2020-04-03,367.470001,370.899994,357.51001,361.76001,361.76001,4860800,13.38998399999997,-5.709991000000002,-0.015539,370.079987,-0.022482,368.48,362.25,346.67,358.14,356.41,1.7299999999999613,-6.62,8.349999999999962,7.91,3.41,69.88,390.19,303.15000000000003,22.16,4592500,0.058421,-11053000,370.079987,364.079987,375.5,6,4,2
2020-04-06,365.220001,380.290009,361.709991,379.959991,379.959991,8183900,18.580017999999995,14.739989999999977,0.040359,361.76001,0.05031,370.28,364.22,348.35,361.6,359.78,1.82000000000005,-4.83,6.65000000000005,7.71,3.41,69.33,394.33000000000004,302.37,21.15,4860800,0.683653,-2869100,361.76001,370.079987,364.079987,2,4,2
2020-04-07,380.0,381.329987,369.339996,372.279999,372.279999,7046400,11.989991000000032,-7.720001000000025,-0.020316,379.959991,-0.020213,369.63,365.71,348.75,366.94,359.04,7.899999999999977,-2.8,10.699999999999978,7.71,3.65,67.87,395.47,302.03,19.75,8183900,-0.138992,-9915500,379.959991,361.76001,370.079987,3,4,2
2020-04-08,374.01001,378.390015,368.309998,371.119995,371.119995,6908900,10.080016999999998,-2.8900150000000053,-0.007727,372.279999,-0.003116,371.04,368.58,349.81,367.19,361.97,5.21999999999997,-1.13,6.34999999999997,6.53,3.74,63.58,397.59000000000003,302.03,18.11,7046400,-0.019514,-16824400,372.279999,379.959991,361.76001,4,4,2
2020-04-09,371.059998,372.100006,363.029999,370.720001,370.720001,7711300,9.070007000000032,-0.33999699999998256,-9.16E-4,371.119995,-0.001078,371.17,369.36,352.59,365.72,361.13,4.590000000000032,0.7,3.8900000000000317,6.47,3.77,63.18,398.30999999999995,306.87,17.44,6908900,0.11614,-24535700,371.119995,372.279999,379.959991,5,4,2
2020-04-13,371.309998,400.51001,367.700012,396.720001,396.720001,11692900,32.80999800000001,25.410003000000017,0.068433,370.720001,0.070134,378.16,373.32,355.61,373.26,363.25,10.009999999999991,2.28,7.7299999999999915,6.37,3.77,62.82,404.67,306.55,17.41,7711300,0.516333,-12842800,370.720001,371.119995,372.279999,2,4,2
2020-04-14,397.5,417.820007,394.850006,413.549988,413.549988,11581000,22.970000999999968,16.049987999999985,0.040377,396.720001,0.042423,384.88,377.58,361.34,378.67,363.94,14.730000000000018,4.54,10.190000000000019,7.57,3.56,68.01,409.26,313.41999999999996,17.63,11692900,-0.00957,-1261800,396.720001,370.720001,371.119995,3,4,2
2020-04-15,413.0,434.980011,412.25,426.75,426.75,13561200,22.73001099999999,13.75,0.033293,413.549988,0.031919,395.77,382.7,366.69,387.93,370.97,16.95999999999998,6.83,10.12999999999998,8.51,2.49,77.36,418.77,314.61,17.62,11581000,0.170987,12299400,413.549988,396.720001,370.720001,4,4,2
2020-04-16,437.0,449.519989,431.609985,439.170013,439.170013,16128700,17.910004000000015,2.170012999999983,0.004966,426.75,0.029104,409.38,390.21,372.88,396.43,374.1,22.329999999999984,9.48,12.849999999999984,7.93,2.49,76.1,428.6,317.15999999999997,17.67,13561200,0.189327,28428100,426.75,413.549988,396.720001,5,4,2
2020-04-17,431.0,432.0,414.700012,422.959991,422.959991,12616300,17.299987999999985,-8.040008999999998,-0.018654,439.170013,-0.036911,419.83,395.5,377.43,398.97,373.04,25.930000000000007,12.17,13.760000000000007,7.93,3.23,71.06,433.95,320.91,18.3,16128700,-0.217773,15811800,439.170013,426.75,413.549988,6,4,2
2020-04-20,435.170013,444.48999,430.559998,437.48999,437.48999,12655800,13.92999199999997,2.3199769999999944,0.005331,422.959991,0.034353,427.98,403.07,382.66,405.7,380.66,25.039999999999964,14.75,10.289999999999964,7.98,3.23,71.19,441.14000000000004,324.18,18.36,12616300,0.003131,28467600,422.959991,439.170013,426.75,2,4,2
2020-04-21,444.769989,447.0,425.600006,433.829987,433.829987,23177600,21.399993999999992,-10.940001999999993,-0.024597,437.48999,-0.008366,432.04,408.46,386.34,408.91,379.53,29.380000000000052,17.13,12.250000000000053,7.66,3.49,68.7,448.05999999999995,324.62,18.71,12655800,0.831382,5290000,437.48999,422.959991,439.170013,3,4,2
2020-04-22,429.730011,433.0,413.0,421.420013,421.420013,21084800,20.0,-8.309998000000007,-0.019338,433.829987,-0.028606,430.97,413.37,389.54,413.29,385.46,27.83000000000004,19.64,8.19000000000004,7.66,3.56,68.27,451.56,327.52000000000004,18.82,23177600,-0.090294,-15794800,433.829987,437.48999,422.959991,4,4,2
2020-04-23,419.26001,438.410004,419.26001,426.700012,426.700012,13952300,19.149993999999992,7.440001999999993,0.017746,421.420013,0.012529,428.48,418.93,393.76,414.32,387.94,26.379999999999995,22.07,4.309999999999995,7.6,3.56,68.1,453.71999999999997,333.8,19.41,21084800,-0.338277,-1842500,421.420013,433.829987,437.48999,5,4,2
2020-04-24,425.0,427.170013,415.880005,424.98999,424.98999,8658900,11.290008,-0.010010000000022501,-2.4E-5,426.700012,-0.004008,428.89,424.36,396.86,415.8,392.92,22.879999999999995,23.5,-0.6200000000000045,7.6,3.09,71.09,456.52,337.20000000000005,19.26,13952300,-0.379393,-10501400,426.700012,421.420013,433.829987,6,4,2
2020-04-27,425.0,429.0,420.839996,421.380005,421.380005,6277500,8.160004000000015,-3.619995000000017,-0.008518,424.98999,-0.008494,425.66,426.82,400.07,416.61,395.14,21.470000000000027,24.24,-2.769999999999971,6.3,3.35,65.28,457.61,342.53,18.52,8658900,-0.275023,-16778900,424.98999,426.700012,421.420013,2,4,2
2020-04-28,419.98999,421.0,402.910004,403.829987,403.829987,10101200,18.089995999999985,-16.16000299999996,-0.038477,421.380005,-0.041649,419.66,425.85,401.71,418.14,399.49,18.649999999999977,24.43,-5.7800000000000225,6.3,4.05,60.87,457.60999999999996,345.81,18.98,6277500,0.609112,-26880100,421.380005,424.98999,426.700012,3,4,2
2020-04-29,399.529999,415.859985,393.600006,411.890015,411.890015,9693100,22.259978999999987,12.36001600000003,0.030936,403.829987,0.019959,417.76,424.37,403.53,419.45,400.01,19.439999999999998,24.11,-4.670000000000002,6.88,3.97,63.41,458.18999999999994,348.87,19.85,10101200,-0.040401,-17187000,403.829987,421.380005,424.98999,4,4,2
2020-04-30,410.309998,424.440002,408.0,419.850006,419.850006,7954000,16.440001999999993,9.540008,0.023251,411.890015,0.019326,416.39,422.43,406.32,421.29,399.46,21.83000000000004,23.66,-1.8299999999999592,7.45,3.94,65.41,458.12,354.52,20.38,9693100,-0.179416,-9233000,411.890015,403.829987,421.380005,5,4,2
2020-05-01,415.100006,427.970001,411.730011,415.269989,415.269989,8299900,16.239990000000034,0.169983000000002,4.09E-4,419.850006,-0.010909,414.44,421.66,408.58,422.04,403.42,18.620000000000005,22.94,-4.319999999999997,5.59,4.27,56.69,457.58,359.58,19.19,7954000,0.043488,-17532900,419.850006,411.890015,403.829987,6,5,2
2020-05-04,417.779999,428.540009,414.869995,428.149994,428.149994,7799100,13.67001399999998,10.369995000000017,0.024822,415.269989,0.031016,415.8,420.73,411.9,420.79,404.46,16.33000000000004,21.49,-5.1599999999999575,5.31,4.27,55.43,456.34,367.46,18.53,8299900,-0.060338,-9733800,415.269989,419.850006,411.890015,2,5,2
2020-05-05,427.559998,431.0,421.559998,424.679993,424.679993,6286300,9.440001999999993,-2.880004999999983,-0.006736,428.149994,-0.008105,419.97,419.82,414.14,423.35,407.82,15.53000000000003,20.13,-4.5999999999999694,4.37,4.51,49.21,456.24,372.03999999999996,17.58,7799100,-0.193971,-16020100,428.149994,415.269989,419.850006,3,5,2
2020-05-06,429.299988,439.769989,426.390015,434.26001,434.26001,6660700,13.379974000000004,4.960022000000038,0.011554,424.679993,0.022558,424.44,421.1,417.24,424.53,410.4,14.129999999999995,18.76,-4.630000000000006,4.16,4.51,47.98,455.3,379.18,17.03,6286300,0.059558,-9359400,424.679993,428.149994,415.269989,4,5,2
2020-05-07,436.890015,438.880005,430.660004,436.529999,436.529999,5641900,8.220000999999968,-0.3600160000000301,-8.24E-4,434.26001,0.005227,427.78,422.08,420.51,424.71,410.79,13.919999999999959,17.77,-3.8500000000000405,4.33,3.36,56.31,452.66999999999996,388.35,15.87,6660700,-0.152957,-3717500,434.26001,424.679993,428.149994,5,5,2
2020-05-08,434.140015,442.0,433.640015,435.549988,435.549988,5049300,8.359984999999995,1.4099729999999795,0.003248,436.529999,-0.002245,431.83,423.14,423.75,427.09,413.43,13.659999999999968,16.9,-3.2400000000000304,3.29,3.43,48.96,446.47,401.03,14.93,5641900,-0.105036,-8766800,436.529999,434.26001,424.679993,6,5,2
2020-05-11,436.329987,444.890015,435.559998,440.519989,440.519989,5486000,9.330016999999998,4.190001999999993,0.009603,435.549988,0.011411,434.31,425.05,425.94,428.92,414.32,14.600000000000023,16.45,-1.8499999999999766,3.64,3.17,53.45,445.98,405.9,14.07,5049300,0.086487,-3280800,435.549988,436.529999,434.26001,2,5,2
2020-05-12,442.0,444.170013,431.359985,431.820007,431.820007,4598200,12.810027999999988,-10.179993000000024,-0.023032,440.519989,-0.019749,435.74,427.85,426.85,428.88,418.07,10.810000000000002,15.49,-4.679999999999998,3.64,2.9,55.66,446.15000000000003,407.55,13.5,5486000,-0.16183,-7879000,440.519989,435.549988,436.529999,3,5,2
2020-05-13,435.690002,447.0,427.269989,438.269989,438.269989,7014600,19.73001099999999,2.579987000000017,0.005922,431.820007,0.014937,436.54,430.49,427.43,427.96,418.53,9.430000000000007,14.11,-4.679999999999993,3.73,2.9,56.26,447.41,407.45,13.54,4598200,0.52551,-864400,431.820007,440.519989,435.549988,4,5,2
2020-05-14,444.899994,452.380005,432.820007,441.950012,441.950012,9007500,19.559998000000007,-2.9499819999999772,-0.006631,438.269989,0.008397,437.62,432.7,427.57,431.2,420.11,11.089999999999975,13.28,-2.1900000000000244,3.99,2.78,58.94,447.93,407.21,14.13,7014600,0.284107,8143100,438.269989,431.820007,440.519989,5,5,2
2020-05-15,440.700012,455.0,437.51001,454.190002,454.190002,7244000,17.489989999999977,13.489989999999977,0.03061,441.950012,0.027695,441.35,436.59,429.13,435.81,422.58,13.230000000000018,12.93,0.3000000000000185,4.86,2.52,65.85,452.55,405.71,14.79,9007500,-0.195781,15387100,441.950012,438.269989,431.820007,6,5,2
2020-05-18,451.160004,456.359985,443.350006,452.579987,452.579987,7773500,13.009978999999987,1.419983000000002,0.003147,454.190002,-0.003545,443.76,439.03,429.88,437.77,428.32,9.449999999999989,12.26,-2.810000000000011,4.86,1.38,77.88,455.32,404.44,14.4,7244000,0.073095,7613600,454.190002,441.950012,438.269989,2,5,2
2020-05-19,453.399994,458.970001,450.470001,451.040009,451.040009,4810500,8.5,-2.3599849999999947,-0.005205,452.579987,-0.003403,447.61,441.67,430.74,441.55,432.28,9.270000000000039,11.72,-2.449999999999962,4.29,1.49,74.22,457.86,403.62,13.42,7773500,-0.381167,2803100,452.579987,454.190002,441.950012,3,5,2
2020-05-20,454.25,455.809998,444.0,447.670013,447.670013,5607300,11.809998000000007,-6.579987000000017,-0.014485,451.040009,-0.007472,449.49,443.01,432.06,442.02,435.2,6.819999999999993,10.93,-4.1100000000000065,3.72,1.73,68.26,459.8,404.32,13.09,4810500,0.165638,-2804200,451.040009,452.579987,454.190002,4,5,2
2020-05-21,448.559998,448.959991,430.25,436.25,436.25,9117300,18.709991000000002,-12.309998000000007,-0.027443,447.670013,-0.02551,448.35,442.98,432.53,442.43,436.96,5.470000000000027,10.02,-4.549999999999972,3.72,2.22,62.63,460.21,404.84999999999997,13.27,5607300,0.62597,-11921500,447.670013,451.040009,452.579987,5,5,2
2020-05-22,437.0,439.089996,427.179993,429.320007,429.320007,5422300,11.91000299999996,-7.6799930000000245,-0.017574,436.25,-0.015885,443.37,442.36,432.75,440.71,434.2,6.509999999999991,9.12,-2.6100000000000083,2.8,2.72,50.72,460.25,405.25,13.14,9117300,-0.405273,-17343800,436.25,447.670013,451.040009,6,5,2
2020-05-26,427.769989,428.5,413.140015,414.769989,414.769989,7881100,15.359984999999995,-13.0,-0.03039,429.320007,-0.033891,435.81,439.79,432.42,436.59,434.73,1.8599999999999568,8.13,-6.270000000000044,2.8,3.51,44.37,460.66,404.18,13.62,5422300,0.453461,-25224900,429.320007,436.25,447.670013,3,5,2
2020-05-27,410.380005,420.019989,397.859985,419.890015,419.890015,10446300,22.160004000000015,9.510010000000023,0.023174,414.769989,0.012344,429.58,438.59,433.22,434.69,433.13,1.5600000000000023,7.25,-5.689999999999998,2.48,3.51,41.4,458.82000000000005,407.62,14.13,7881100,0.325488,-14778600,414.769989,429.320007,436.25,4,5,2
2020-05-28,417.23999,422.369995,411.5,413.440002,413.440002,5655100,10.869995000000017,-3.799987999999985,-0.009107,419.890015,-0.015361,422.73,436.11,433.3,430.25,429.99,0.2599999999999909,6.05,-5.790000000000009,2.32,3.97,36.88,458.64,407.96000000000004,14.32,10446300,-0.45865,-20433700,419.890015,414.769989,429.320007,5,5,2
2020-05-29,417.459991,420.299988,411.850006,419.730011,419.730011,5254900,8.449981999999977,2.270019999999988,0.005438,413.440002,0.015214,419.43,433.89,433.29,429.5,429.95,-0.44999999999998863,4.53,-4.979999999999989,2.77,3.9,41.53,458.63,407.95000000000005,14.32,5655100,-0.070768,-15178800,413.440002,419.890015,414.769989,6,5,2
2020-06-01,418.829987,426.720001,415.980011,425.920013,425.920013,3743700,10.739990000000034,7.090025999999966,0.016928,419.730011,0.014748,418.75,431.06,433.83,429.45,429.42,0.029999999999972715,3.48,-3.4500000000000273,2.86,3.9,42.31,458.01,409.65,14.42,5254900,-0.287579,-11435100,419.730011,413.440002,419.890015,2,6,2
2020-06-02,425.869995,427.589996,419.459991,427.309998,427.309998,3494800,8.130004999999983,1.4400029999999902,0.003381,425.920013,0.003263,421.26,428.53,433.78,430.77,428.77,2.0,2.67,-0.6699999999999999,2.95,3.28,47.35,458.0,409.55999999999995,14.09,3743700,-0.066485,-7940300,425.920013,419.730011,413.440002,3,6,2
2020-06-03,426.950012,427.100006,418.049988,421.970001,421.970001,4316000,9.050018000000023,-4.98001099999999,-0.011664,427.309998,-0.012497,421.67,425.63,433.65,429.2,425.9,3.3000000000000114,2.28,1.0200000000000116,2.49,3.66,40.49,458.10999999999996,409.19,13.34,3494800,0.234978,-12256300,427.309998,425.920013,419.730011,4,6,2
2020-06-04,422.390015,428.709991,410.029999,414.329987,414.329987,5410500,18.679992000000027,-8.060027999999988,-0.019082,421.970001,-0.018106,421.85,422.29,432.65,426.7,426.13,0.5699999999999932,1.74,-1.1700000000000068,2.23,4.2,34.68,458.59,406.71,13.28,4316000,0.253591,-17666800,421.970001,427.309998,425.920013,5,6,2
2020-06-05,407.290009,420.23999,404.25,419.600006,419.600006,5099600,15.989989999999977,12.30999700000001,0.030224,414.329987,0.012719,421.83,420.63,431.81,425.15,426.72,-1.57000000000005,0.84,-2.41000000000005,1.73,4.2,29.17,458.31,405.31,13.17,5410500,-0.057462,-12567200,414.329987,421.970001,427.309998,6,6,2
2020-06-08,416.0,420.799988,406.5,419.48999,419.48999,5851500,14.299987999999985,3.4899899999999775,0.008389,419.600006,-2.62E-4,420.54,419.65,431.0,422.74,425.57,-2.829999999999984,0.32,-3.149999999999984,1.73,4.1,29.67,458.0,404.0,13.26,5099600,0.147443,-18418700,419.600006,414.329987,421.970001,2,6,2
2020-06-09,421.649994,434.730011,420.309998,434.049988,434.049988,6797000,14.420012999999983,12.399993999999992,0.029408,419.48999,0.034709,421.89,421.57,430.68,423.55,427.94,-4.389999999999986,-0.34,-4.0499999999999865,2.77,3.99,40.98,457.34000000000003,404.02,13.74,5851500,0.161583,-11621700,419.48999,419.600006,414.329987,3,6,2
2020-06-10,436.0,439.690002,430.549988,434.480011,434.480011,4896900,9.140014000000008,-1.5199890000000096,-0.003486,434.049988,9.91E-4,424.39,423.03,430.81,423.27,427.95,-4.680000000000007,-0.89,-3.7900000000000067,2.8,3.75,42.75,457.53,404.09000000000003,13.55,6797000,-0.27955,-6724800,434.049988,419.48999,419.600006,4,6,2
2020-06-11,428.200012,445.570007,424.160004,425.559998,425.559998,7462900,21.41000299999996,-2.640014000000008,-0.006165,434.480011,-0.02053,426.64,424.24,430.18,424.31,429.07,-4.759999999999991,-1.37,-3.389999999999991,2.8,3.57,43.96,456.76,403.6,13.75,4896900,0.524005,-14187700,434.480011,434.049988,419.48999,5,6,2
2020-06-12,429.0,434.059998,412.450012,418.070007,418.070007,6461100,21.609985999999992,-10.929993000000024,-0.025478,425.559998,-0.0176,426.33,424.08,428.98,422.48,428.56,-6.079999999999984,-2.05,-4.029999999999984,2.8,3.61,43.68,455.48,402.48,14.44,7462900,-0.134237,-20648800,425.559998,434.480011,434.049988,6,6,2
2020-06-15,421.399994,426.48999,415.420013,425.5,425.5,4467900,11.069976999999994,4.100006000000008,0.009729,418.070007,0.017772,427.53,424.04,427.55,423.8,428.2,-4.399999999999977,-2.76,-1.6399999999999775,3.33,2.57,56.44,451.25,403.85,14.07,6461100,-0.308492,-16180900,418.070007,425.559998,434.480011,2,6,2
2020-06-16,425.76001,437.959991,425.179993,436.130005,436.130005,5507900,12.779997999999978,10.36999499999996,0.024356,425.5,0.024982,427.95,424.92,426.73,426.53,429.46,-2.930000000000007,-3.45,0.5199999999999934,3.73,2.57,59.21,447.77000000000004,405.69,13.4,4467900,0.232772,-10673000,425.5,418.070007,425.559998,3,6,2
2020-06-17,441.820007,450.459991,439.220001,447.769989,447.769989,6529600,11.239989999999977,5.949982000000034,0.013467,436.130005,0.026689,430.61,427.5,426.56,429.98,429.64,0.34000000000003183,-3.48,3.820000000000032,4.56,2.11,68.37,446.84000000000003,406.28,13.65,5507900,0.185497,-4143400,436.130005,425.5,418.070007,4,6,2
2020-06-18,448.730011,452.76001,442.799988,449.869995,449.869995,4277600,9.960022000000038,1.1399840000000268,0.00254,447.769989,0.00469,435.47,431.05,426.67,432.32,432.01,0.3100000000000023,-3.27,3.5800000000000023,4.26,2.11,66.88,447.45000000000005,405.89,13.76,6529600,-0.344891,134200,447.769989,436.130005,425.5,5,6,2
2020-06-19,449.119995,453.970001,445.600006,453.720001,453.720001,5934500,8.369995000000017,4.600006000000008,0.010242,449.869995,0.008558,442.6,434.46,427.55,434.59,434.12,0.46999999999997044,-2.9,3.3699999999999704,4.09,2.11,65.97,451.29,403.81,13.59,4277600,0.387343,6068700,449.869995,447.769989,436.130005,6,6,2
2020-06-22,455.01001,468.589996,454.209991,468.040009,468.040009,6272100,14.380004999999983,13.029998999999975,0.028637,453.720001,0.031561,451.11,439.32,429.48,440.44,438.29,2.1499999999999773,-2.18,4.329999999999977,5.02,2.11,70.41,459.34000000000003,399.62,14.07,5934500,0.056888,12340800,453.720001,449.869995,447.769989,2,6,2
2020-06-23,466.5,474.01001,464.5,466.26001,466.26001,5948400,9.510010000000023,-0.2399899999999775,-5.14E-4,468.040009,-0.003803,457.13,442.54,432.06,444.4,440.14,4.259999999999991,-1.18,5.439999999999991,5.02,1.85,73.07,465.28,398.84000000000003,14.09,6272100,-0.05161,6392400,468.040009,453.720001,449.869995,3,6,2
2020-06-24,468.540009,472.359985,454.0,457.850006,457.850006,4826200,18.359984999999995,-10.69000299999999,-0.022816,466.26001,-0.018037,459.15,444.88,433.95,448.43,441.24,7.189999999999998,0.15,7.039999999999997,5.02,1.91,72.44,468.55,399.34999999999997,14.07,5948400,-0.188656,1566200,466.26001,468.040009,453.720001,4,6,2
2020-06-25,458.859985,467.01001,454.0,465.910004,465.910004,4134500,13.010010000000023,7.05001900000002,0.015364,457.850006,0.017604,462.36,448.91,436.58,451.18,442.62,8.560000000000002,1.77,6.790000000000003,5.22,1.91,73.21,472.56,400.59999999999997,13.85,4826200,-0.143322,5700700,457.850006,466.26001,468.040009,5,6,2
2020-06-26,466.390015,468.029999,442.23999,443.399994,443.399994,6804700,25.790008999999998,-22.990021000000013,-0.049294,465.910004,-0.048314,460.29,451.45,437.76,448.78,441.13,7.649999999999977,3.11,4.539999999999978,5.22,3.51,59.79,472.96,402.56,14.68,4134500,0.645834,-1104000,465.910004,457.850006,466.26001,6,6,2
2020-06-29,445.230011,447.670013,432.140015,447.23999,447.23999,4844000,15.529997999999978,2.009978999999987,0.004514,443.399994,0.00866,456.13,453.62,438.83,447.53,440.65,6.8799999999999955,4.2,2.6799999999999953,4.45,3.51,55.9,473.81,403.84999999999997,14.7,6804700,-0.288139,3740000,443.399994,465.910004,457.850006,2,6,2
2020-06-30,450.019989,457.589996,447.0,455.040009,455.040009,4198500,10.589995999999985,5.020019999999988,0.011155,447.23999,0.01744,453.89,455.51,440.21,449.69,439.74,9.949999999999989,5.27,4.679999999999989,4.98,3.51,58.66,475.46999999999997,404.95,14.8,4844000,-0.133258,7938500,447.23999,443.399994,465.910004,3,6,2
2020-07-01,454.0,488.230011,454.0,485.640015,485.640015,9705900,34.23001099999999,31.640015000000005,0.069692,455.040009,0.067247,459.45,459.3,443.4,456.65,443.84,12.810000000000002,6.66,6.150000000000002,7.16,2.87,71.39,482.96,403.84,15.71,4198500,1.311754,17644400,455.040009,447.23999,443.399994,4,7,3
2020-07-02,485.640015,492.279999,475.529999,476.890015,476.890015,6351500,16.75,-8.75,-0.018017,485.640015,-0.018017,461.64,462.0,446.53,461.33,445.41,15.919999999999959,8.37,7.54999999999996,7.16,2.96,70.75,486.28999999999996,406.77,15.37,9705900,-0.345604,11292900,485.640015,455.040009,447.23999,5,7,3
2020-07-06,480.769989,499.5,479.799988,493.809998,493.809998,7839000,19.700012000000015,13.040008999999998,0.027123,476.890015,0.03548,471.72,466.01,450.24,466.61,449.85,16.75999999999999,10.0,6.759999999999991,7.84,2.96,72.59,493.16,407.32,16.19,6351500,0.234197,19131900,476.890015,485.640015,455.040009,2,7,3
2020-07-07,497.309998,504.820007,490.829987,493.160004,493.160004,5669900,13.990019999999959,-4.149993999999992,-0.008345,493.809998,-0.001316,480.91,468.52,453.92,471.22,453.89,17.33000000000004,11.45,5.880000000000042,7.08,3.01,70.17,498.34000000000003,409.5,16.28,7839000,-0.276706,13462000,493.809998,476.890015,485.640015,3,7,3
2020-07-08,498.579987,505.100006,493.809998,502.779999,502.779999,5691700,11.290008,4.200011999999958,0.008424,493.160004,0.019507,490.46,472.17,457.36,478.0,457.7,20.30000000000001,12.91,7.390000000000011,6.94,3.01,69.75,505.76,408.96000000000004,16.11,5669900,0.003845,19153700,493.160004,493.809998,476.890015,4,7,3
2020-07-09,508.399994,510.0,495.779999,507.76001,507.76001,5840500,14.220001000000025,-0.6399839999999699,-0.001259,502.779999,0.009905,494.88,477.16,461.02,482.34,460.69,21.649999999999977,14.36,7.289999999999978,7.14,3.01,70.34,513.0799999999999,408.96,16.41,5691700,0.026143,24994200,502.779999,493.160004,493.809998,5,7,3
2020-07-10,519.72998,555.880005,511.279999,548.72998,548.72998,21605600,44.60000600000001,29.0,0.055798,507.76001,0.080688,509.25,485.45,467.18,491.42,466.18,25.24000000000001,16.32,8.920000000000009,9.79,3.01,76.48,529.6800000000001,404.68,19.25,5840500,2.699272,46599800,507.76001,502.779999,493.160004,6,7,3
2020-07-13,567.97998,575.369995,520.960022,525.5,525.5,18399000,54.409973000000036,-42.479979999999955,-0.074791,548.72998,-0.042334,515.59,493.66,472.55,497.75,471.28,26.470000000000027,18.49,7.980000000000029,8.77,4.67,65.25,535.75,409.35,22.08,21605600,-0.148415,28200800,548.72998,507.76001,502.779999,2,7,3
2020-07-14,517.080017,525.5,490.48999,524.880005,524.880005,15083300,35.01001000000002,7.799987999999985,0.015085,525.5,-0.00118,521.93,501.42,477.52,498.89,475.24,23.649999999999977,20.01,3.6399999999999757,8.77,4.58,65.69,540.76,414.28,23.9,18399000,-0.180211,13117500,525.5,548.72998,507.76001,3,7,3
2020-07-15,516.299988,529.0,510.179993,523.26001,523.26001,10066700,18.820006999999976,6.960021999999981,0.013481,524.880005,-0.003086,526.03,508.24,481.88,503.16,480.76,22.400000000000034,21.08,1.3200000000000358,8.77,4.1,68.14,545.12,418.64,23.93,15083300,-0.332593,3050800,524.880005,525.5,548.72998,4,7,3
2020-07-16,526.47998,535.539978,504.359985,527.390015,527.390015,24499000,31.179993000000024,0.9100349999999935,0.001729,523.26001,0.007893,529.95,512.42,485.86,507.94,484.28,23.660000000000025,21.94,1.7200000000000237,8.49,4.1,67.43,550.08,421.64,25.23,10066700,1.433667,27549800,523.26001,524.880005,525.5,5,7,3
2020-07-17,494.869995,503.589996,484.140015,492.98999,492.98999,24991400,19.44998099999998,-1.8800050000000397,-0.003799,527.390015,-0.065227,518.8,514.03,488.01,509.76,483.72,26.039999999999964,22.97,3.0699999999999648,8.49,4.95,63.17,549.99,426.03,26.47,24499000,0.020099,2558400,527.390015,523.26001,524.880005,6,7,3
2020-07-20,489.140015,504.5,484.200012,502.410004,502.410004,11940300,20.299987999999985,13.26998900000001,0.027129,492.98999,0.019108,514.19,514.89,490.45,507.45,484.09,23.360000000000014,23.64,-0.2799999999999869,8.89,4.95,64.23,550.5699999999999,430.33,26.82,24991400,-0.522224,14498700,492.98999,527.390015,523.26001,2,7,3
2020-07-21,506.0,506.220001,488.609985,490.100006,490.100006,9113700,17.61001600000003,-15.899993999999992,-0.031423,502.410004,-0.024502,507.23,514.58,491.55,507.06,485.54,21.519999999999982,23.78,-2.2600000000000193,8.33,5.83,58.83,550.73,432.37,27.32,11940300,-0.236728,5385000,502.410004,492.98999,527.390015,3,7,3
2020-07-22,492.190002,497.200012,487.200012,489.820007,489.820007,6954100,10.0,-2.369995000000017,-0.004815,490.100006,-5.71E-4,500.54,513.28,492.73,504.32,487.29,17.029999999999973,23.26,-6.230000000000029,6.15,5.85,51.25,550.73,434.73,25.59,9113700,-0.236962,-1569100,490.100006,502.410004,492.98999,4,7,3
2020-07-23,491.130005,491.899994,472.019989,477.579987,477.579987,7722000,19.880004999999983,-13.550017999999966,-0.027589,489.820007,-0.024989,490.58,510.27,493.71,501.5,488.15,13.350000000000023,21.94,-8.589999999999979,6.15,6.1,50.2,549.85,437.57,25.81,6954100,0.110424,-9291100,489.820007,490.100006,502.410004,5,7,3
2020-07-24,468.769989,487.170013,467.540009,480.450012,480.450012,7746200,19.630003999999985,11.680023000000006,0.024916,477.579987,0.00601,488.07,503.44,494.44,498.93,487.86,11.069999999999993,20.23,-9.160000000000007,5.14,6.1,45.73,549.42,439.46,25.6,7722000,0.003134,-1544900,477.579987,489.820007,490.100006,6,7,3
