,Date,Open,High,Low,Close,Adj Close,Volume,Returns,Log_Returns,Price_Range,Price_Range_Pct,SMA_5,SMA_20,EMA_5,EMA_20,RSI,BB_Middle,BB_Upper,BB_Lower,K_Line,D_Line,Volume_SMA_5,Volume_SMA_20,Volume_Ratio,MACD,EMA_12,MACD_Signal,Daily_Volatility,ATR
114,2018-07-19,371.059998,375.75,363.0,364.230011,364.230011,16878700.0,-0.02905657733243705,-0.029487079466094634,12.75,0.03500535270280076,383.02400520000003,398.2425034,380.9638906913265,391.6253694693807,36.66980568005571,398.2425034,428.54844556662454,367.9365612333754,26.69923972141528,38.20335207738601,27142880.0,15684885.0,0.6218463184452055,2.146414490745542,2.146414490745542,8.611187447563456,0.027262964814686406,14.91214635714285
115,2018-07-20,364.920013,370.5,360.140015,361.049988,361.049988,15096700.0,-0.00873080993866815,-0.00876914676389351,10.359984999999995,0.02869404609978825,376.0740052,395.52300269999995,374.32592312755105,388.71342837705873,36.92546430496119,395.52300269999995,428.9335389609759,362.112466439024,22.502297050617205,30.095470472704765,27018420.0,15520225.0,0.5587558413852476,-0.4234823440576747,-0.4234823440576747,6.80425348923923,0.027257106724207582,14.882145357142848
116,2018-07-23,359.149994,363.899994,353.600006,362.660004,362.660004,11505200.0,0.004459260638446594,0.004449347594697173,10.299987999999985,0.028401223973956568,368.51000379999994,393.1015031,370.4372834183674,386.23214986495793,34.005778580703165,393.1015031,428.70938478167375,357.49362141832626,24.627169999985103,24.609568924005867,24727460.0,15574055.0,0.46528029971537715,-2.303673945751825,-2.303673945751825,4.982668002241019,0.027350768898277356,14.305001285714278
117,2018-07-24,366.940002,367.399994,354.559998,357.320007,357.320007,12851500.0,-0.014724526942871963,-0.014834008831572376,12.839995999999985,0.035934164749974344,364.07800299999997,391.7435029,366.06485794557824,383.47861244924763,34.73143714726727,391.7435029,430.65427241741145,352.8327333825886,17.57952874983257,21.569665266811626,15615680.0,15092085.0,0.8229868952232627,-4.176488506101975,-4.176488506101975,3.1508367005724205,0.023735122368043267,14.473571642857134
118,2018-07-25,357.570007,363.279999,355.649994,362.869995,362.869995,8467800.0,0.015532262093569393,0.015412871197438172,7.630004999999983,0.021026828079295953,361.626001,389.91750190000005,364.9999036303855,381.5158869778907,33.308265043248525,389.91750190000005,430.6999869026065,349.1350168973936,24.904312708821976,22.370337152879884,12959980.0,14755915.0,0.6533806379330832,-5.153463964996206,-5.153463964996206,1.4899765674586951,0.02207244880705882,14.395714785714278
119,2018-07-26,358.190002,365.540009,356.630005,363.089996,363.089996,6993700.0,0.0006062804944784173,0.0006060967807099971,8.910004000000015,0.024539381690923855,361.397998,388.55250095,364.3632677535904,379.7610402180916,26.66391828692923,388.55250095,431.05941653968773,346.0455853603123,25.194666452967258,22.55950263720727,10982980.0,14278530.0,0.6367761755006383,-5.84262170669399,-5.84262170669399,0.023456912628158143,0.021683124843836353,14.094286142857138
120,2018-07-27,366.850006,367.0,351.649994,355.209991,355.209991,8949500.0,-0.021702622178552122,-0.02194158786431899,15.350006000000008,0.04321389146962369,360.2299986,386.54199985,361.3121755023936,377.42284505446383,16.056228636349488,386.54199985,431.4189024803683,341.6650972196318,14.794763926915708,21.63124769623498,9753540.0,14115010.0,0.9175642894784868,-6.944581912221395,-6.944581912221395,-1.3701508523417525,0.021695907436894413,14.414286928571423
121,2018-07-30,351.929993,352.029999,334.019989,334.959991,334.959991,18260700.0,-0.05700853160968666,-0.05869804369574272,18.010009999999966,0.053767645342455136,354.689996,383.71849975,352.5281140015957,373.3787637159435,13.606433699279862,383.71849975,434.072124936437,333.364874563563,1.0962122448979505,13.695214208260305,11104640.0,14565420.0,1.6444207106218662,-9.344185128378513,-9.344185128378513,-2.9649577075491047,0.024603220943196256,15.47357171428571
122,2018-07-31,331.51001,342.5,328.0,337.450012,337.450012,14085400.0,0.007433786323453706,0.0074062919082305,14.5,0.04296932726142561,350.715997,380.6820007,347.50208000106386,369.9569778382346,13.191331320883947,380.6820007,434.56451929226193,326.7994821077381,10.643102874333547,8.844693015382402,11351420.0,14862565.0,1.2408491624836364,-10.919095544132631,-10.919095544132631,-4.55578527486581,0.024178730950543837,15.854287214285709
123,2018-08-01,335.869995,344.410004,334.019989,338.380005,338.380005,7790500.0,0.002755943004678185,0.0027521523566989003,10.390015000000005,0.030705168291489345,345.817999,378.0750015,344.46138833404257,366.94964709173604,14.592788906199829,378.0750015,434.91742732808564,321.23257567191433,12.658542682926807,8.132619267386103,11215960.0,14988075.0,0.6945905655868958,-11.954378102981195,-11.954378102981195,-6.035503840488888,0.024138828358123587,15.82143071428571
124,2018-08-02,337.230011,345.0,334.709991,344.5,344.5,7131300.0,0.018086160262335893,0.017924551346776063,10.290008999999998,0.029869402031930326,342.09999980000003,375.38050074999995,344.47425888936175,364.81158546395164,22.857167014345478,375.38050074999995,433.2677155787403,317.4932859212596,21.894908816661786,15.065518124640713,11243480.0,14922195.0,0.6342609227747993,-12.1410599584554,-12.1410599584554,-7.256615064082191,0.02402125976363616,15.240716142857138
125,2018-08-03,347.75,347.859985,338.480011,343.089996,343.089996,8848400.0,-0.004092899854862164,-0.004101298694379807,9.379974000000004,0.027339689613100827,339.6760008,372.12250055,344.01283792624116,362.742862657861,18.546537350640094,372.12250055,429.553277560216,314.691723539784,26.473677192982432,20.34237623085701,11223260.0,14933135.0,0.7883983797933933,-12.261439965354498,-12.261439965354498,-8.257580044336652,0.022854735254638846,15.08142964285714
126,2018-08-06,342.869995,351.980011,341.73999,350.920013,350.920013,8198100.0,0.02282204987405101,0.022565522546329042,10.240021000000013,0.0291804987480153,342.86800519999997,368.72000115000003,346.31522961749414,361.61687697616,31.706395050170357,368.72000115000003,422.405663922028,315.03433837797206,41.57448017644836,29.98102206203086,9210740.0,14786665.0,0.890058779207751,-11.591406535257136,-11.591406535257136,-8.92434534252075,0.022591841062226673,11.778573214285712
127,2018-08-07,353.230011,357.309998,349.01001,351.829987,351.829987,7970900.0,0.0025931094445732494,0.002589753137207218,8.299987999999985,0.02359090556996776,345.74400019999996,365.53000025,348.15348207832943,360.6847922165257,34.38755745307418,365.53000025,414.8867389068263,316.1732615931737,49.90573193717281,39.3179631022012,7987840.0,14716065.0,0.9978792765002804,-10.861765249166524,-10.861765249166524,-9.311829323849905,0.022729792234656078,11.602142357142855
128,2018-08-08,352.209991,352.290009,346.609985,347.609985,347.609985,5394700.0,-0.011994435255457736,-0.012066948917597742,5.680024000000003,0.016340221067009924,347.5899962,361.9779998,347.972316385553,359.4395724816185,37.76860671666412,361.9779998,405.0653661450042,318.89063345499585,46.141141176470576,45.87378443003058,7508680.0,14500105.0,0.7184618335046906,-10.502966506512394,-10.502966506512394,-9.550056760382404,0.022453182583193197,11.09714407142857
129,2018-08-09,347.959991,352.440002,345.820007,349.359985,349.359985,4820300.0,0.005034377824330916,0.005021747716378755,6.619995000000017,0.01894892169748638,348.56199319999996,358.77099905,348.4348725903687,358.47961176908336,41.211847304856214,358.77099905,394.6581793582939,322.8838187417061,54.21316815428956,50.086680422644314,7046480.0,14103955.0,0.6840720473200804,-9.96256331490008,-9.96256331490008,-9.63255807128594,0.02265316831885571,10.830001928571429
130,2018-08-10,346.910004,349.100006,344.420013,345.869995,345.869995,4328400.0,-0.009989667248239575,-0.010039898784977908,4.6799930000000245,0.013531075455099897,349.117993,356.2744994,347.57991339357915,357.2786958863135,37.724804655979845,356.2744994,388.02389905472984,324.5250997452702,45.35532416578546,48.56987783218187,6142480.0,13534425.0,0.7046665190607051,-9.704040776572526,-9.704040776572526,-9.646854612343258,0.021148933863753445,10.447143642857144
131,2018-08-13,339.890015,347.190002,339.070007,341.309998,341.309998,6888900.0,-0.013184135848499978,-0.013271818096713517,8.119995000000017,0.023790674306587458,347.19599000000005,353.31599875,345.4899415957195,355.7578675161884,38.16002656530613,353.31599875,377.9517465118523,328.6802509881477,34.12820000000002,44.56556410669168,5880640.0,12730870.0,1.171454127441911,-9.754667713477431,-9.754667713477431,-9.668417232570093,0.020743760942468575,10.110000714285718
132,2018-08-14,342.089996,342.410004,336.25,337.48999,337.48999,5805200.0,-0.011192194844523828,-0.01125529874647846,6.160004000000015,0.018252405056517425,344.32799059999996,351.2164977,342.823291063813,354.0180696575038,30.737703169946514,351.2164977,373.5093771142152,328.92361828578476,24.333307692307635,34.60561061936437,5447500.0,10100610.0,1.0656631482331345,-9.987898371012875,-9.987898371012875,-9.73231346025865,0.017926572377464527,10.00500064285715
133,2018-08-15,334.029999,335.5,321.0,326.399994,326.399994,11784500.0,-0.03286022201725147,-0.033412245905881655,14.5,0.04442402042446116,340.0859924,348.77999715,337.3488587092087,351.38777673774155,26.097719189635995,348.77999715,370.7171877326921,326.8428065673079,11.739117391304331,23.400208361203994,6725460.0,9602520.0,1.7522221528341555,-10.941478785081813,-10.941478785081813,-9.974146525223283,0.01890118892800419,10.546428214285717
134,2018-08-16,329.899994,331.170013,321.209991,322.440002,322.440002,6689700.0,-0.012132328654393287,-0.012206526089494574,9.96002199999998,0.030889535846113723,334.7019958,346.6904967,332.37923980613914,348.6308458103376,27.502407009837682,346.6904967,370.3266142214509,323.0543791785491,3.96585535477031,13.346093479460757,7099340.0,9093070.0,0.9422988615843163,-11.879793527898414,-11.879793527898414,-10.35527592575831,0.018216923344355047,10.16142935714286
135,2018-08-17,319.01001,324.369995,312.959991,316.779999,316.779999,10407900.0,-0.017553662588055685,-0.01770955514059569,11.410004000000015,0.03601870078925032,328.88399659999993,344.47699725,327.1794928707594,345.59743182840066,34.392175053870204,344.47699725,370.6107223073846,318.3432721926154,8.613319948292167,8.106097564788938,8315240.0,8858630.0,1.251665616386298,-12.93106835457354,-12.93106835457354,-10.870434411521357,0.01839467421356267,9.462858071428574
136,2018-08-20,314.640015,331.600006,310.929993,327.730011,327.730011,13591100.0,0.0345666141630363,0.03398260874806969,20.670012999999983,0.06307024778392963,326.1679992,342.7304976,327.36299891383965,343.8957727018863,42.71364057169249,342.7304976,368.41256024863196,317.048434951368,36.2225446073151,16.26723997012586,9655680.0,8962925.0,1.407575644594684,-12.73384888995065,-12.73384888995065,-11.243117307207216,0.02044409643884977,9.903573285714288
137,2018-08-21,331.0,341.5,329.700012,338.019989,338.019989,14783200.0,0.03139772878474667,0.03091490056204993,11.799987999999985,0.03490914260694797,326.273999,341.76549669999997,330.91532894255977,343.3361742540876,49.76333411026417,341.76549669999997,366.57491849248237,316.9560749075176,58.40878197404247,34.414882176549916,11451280.0,9059510.0,1.290964852837412,-11.613364182454632,-11.613364182454632,-11.3171666822567,0.021826240072073677,10.145000000000001
138,2018-08-22,338.48999,346.209991,337.410004,344.440002,344.440002,8930700.0,0.018992998073850575,0.01881488284686217,8.799986999999987,0.02554867886686398,329.88200059999997,340.84399705,335.4235532950399,343.4413007060793,49.960713717260234,340.84399705,363.6402575650064,318.0477365349936,72.25098186168799,55.627436147681856,10880520.0,9082655.0,0.8207971677824222,-10.091007728633485,-10.091007728633485,-11.071934891532058,0.021990193250196157,10.038569857142859
139,2018-08-23,348.109985,350.079987,337.649994,339.170013,339.170013,11336400.0,-0.0153001653971655,-0.015418420695455737,12.429993000000024,0.036648266425605334,333.22800279999996,339.6479979,336.6723731966933,343.0345114007384,47.55672873529212,339.6479979,359.89770000542893,319.3982957945711,60.888350486378705,63.84937144070306,11809860.0,9299790.0,0.959909770310571,-9.203679057079796,-9.203679057079796,-10.698283724641605,0.022163803023245745,10.25642835714286
140,2018-08-24,346.0,359.149994,344.540009,358.820007,358.820007,14729100.0,0.05793552863413076,0.05631939456059154,14.609984999999995,0.040716751337669964,341.6360044,339.8284987,344.05491779779555,344.5378919340014,54.29161150764665,339.8284987,360.7165625837915,318.94043481620855,99.31566363924377,77.48499866243682,12674100.0,9588770.0,1.1621416905342392,-6.83607241062515,-6.83607241062515,-9.925841461838315,0.025553032882020058,10.952139785714289
141,2018-08-27,367.149994,374.48999,360.0,364.579987,364.579987,17427300.0,0.016052560859573406,0.01592508094767986,14.489989999999977,0.039744337365396794,349.0059996,341.30949849999996,350.8966075318637,346.4466628926679,56.57962950421051,341.30949849999996,364.78420990364737,317.83478709635256,84.40842752085094,81.53748054882448,13441340.0,9547100.0,1.2965448385354437,-4.443720395190553,-4.443720395190553,-8.829417248508763,0.0217979298179047,11.478568000000005
142,2018-08-28,367.230011,369.98999,360.380005,368.48999,368.48999,9222600.0,0.01072467809375377,0.010667576634027398,9.609984999999995,0.02607936514096352,355.09999980000003,342.8614974,356.7610683545758,348.5460273790805,60.80969907264917,342.8614974,369.1924051100915,316.53058968990854,90.56010024670076,91.42806380226516,12329220.0,9303960.0,0.7480278557767644,-2.2068207660586836,-2.2068207660586836,-7.504897952018748,0.021833882539859528,11.759279500000003
143,2018-08-29,367.200012,369.859985,362.910004,368.040009,368.040009,8118700.0,-0.0012211485039254066,-0.0012218947133098013,6.94998099999998,0.01888376488981115,359.8200012,344.3444976,360.52071523638386,350.4025970572633,59.80270599677984,344.3444976,372.86279167082796,315.82620352917206,89.85213765821923,88.27355514192364,12166820.0,9320370.0,0.6672820013775169,-0.46501104219692024,-0.46501104219692024,-6.096920570054383,0.021869959891763185,11.782849928571428
144,2018-08-30,365.0,376.809998,363.540009,370.980011,370.980011,10981000.0,0.007988267384266834,0.007956530081702162,13.26998900000001,0.035770091666744844,366.1820008,345.66849815,364.00714715758926,352.36235076609535,63.25347291439449,345.66849815,376.57586076571187,314.76113553428814,91.15059721079254,90.52094503857086,12095740.0,9512855.0,0.9078402809584201,1.1394840410816869,1.1394840410816869,-4.649639647827169,0.021653692679709364,12.377851142857143
145,2018-08-31,370.660004,376.0,367.079987,367.679993,367.679993,7943400.0,-0.008895406496712721,-0.008935206827629827,8.920012999999983,0.024260262102430964,367.953998,346.89799800000003,365.23142910505953,353.82117383599103,64.10613231293573,346.89799800000003,379.2940110357256,314.50198496427447,86.14146280043545,89.04806588981575,10738600.0,9467605.0,0.7397053619652468,2.1203322112733645,2.1203322112733645,-3.295645276007063,0.021773632575421083,12.434995285714283
146,2018-09-04,366.470001,368.880005,361.26001,363.600006,363.600006,7605200.0,-0.011096570598553068,-0.011158596817122834,7.61999499999996,0.02095708161236928,367.7580018,347.53199765,364.68762140337304,354.7524911849443,63.928320967381765,347.53199765,380.74541993154986,314.3185753684501,79.94840467908281,85.74682156343692,8774180.0,9437960.0,0.8667704560426159,2.5391706214090277,2.5391706214090277,-2.128682096523845,0.021524480206603247,12.539280357142852
147,2018-09-05,360.0,363.390015,335.829987,341.179993,341.179993,13092800.0,-0.06166120085267546,-0.06364420206962951,27.56002799999999,0.08077855843088662,362.2960024,346.99949795,356.8517452689154,353.4598723101877,57.0340776336638,346.99949795,380.26423627552083,313.7347596244791,45.91681497291934,70.66889415081253,9548220.0,9694055.0,1.371229401919939,1.049892890074716,1.049892890074716,-1.4929670992041328,0.025800720232973612,13.34499671428571
148,2018-09-06,347.440002,356.0,341.98999,346.459991,346.459991,13050200.0,0.01547569643100366,0.015357169138425775,14.010010000000023,0.04043759846429143,357.97999880000003,346.94199825,353.38782717927694,352.79321694731266,61.2897140195686,346.94199825,380.20626902799654,313.6777274720034,53.931383277824565,59.932200976608904,10534520.0,10076830.0,1.238803476570361,0.2923116830171466,0.2923116830171466,-1.135911342759877,0.025927796134850332,13.692138499999995
149,2018-09-07,342.200012,355.75,341.25,348.679993,348.679993,9105800.0,0.006407672047766155,0.0063872301938916465,14.5,0.04158540865864936,353.5199952,346.90799864999997,351.81854911951797,352.4014813332829,65.49446439512275,346.90799864999997,380.163252198506,313.65274510149396,57.30114926372578,52.38311583815656,10159480.0,10291105.0,0.8962860303873821,-0.12747185736151323,-0.12747185736151323,-0.9342234456802043,0.0259432147354428,13.912852499999994
150,2018-09-10,352.269989,352.5,343.079987,348.410004,348.410004,5752200.0,-0.0007743174412648823,-0.0007746173798572897,9.420012999999983,0.02703714845111044,349.66599740000004,347.0349991,350.682367413012,352.021340634875,61.20745983086248,347.0349991,380.29296199910374,313.77703620089625,39.71555415023898,50.31602889726312,9721240.0,10362295.0,0.5917146372273496,-0.4764470088563826,-0.4764470088563826,-0.8426681583154401,0.025833894434119858,13.109281071428565
151,2018-09-11,344.670013,356.149994,343.899994,355.929993,355.929993,6198100.0,0.021583734432608415,0.02135410394989634,12.25,0.034416880400410646,348.1319948,347.76599885,352.431575942008,352.3935932410774,60.006711591036854,347.76599885,381.1366305117261,314.39536718827395,49.04831772739156,48.68834038045211,9439820.0,10327755.0,0.6565909095724283,-0.14454583115167452,-0.14454583115167452,-0.703043692882687,0.026020719280815063,13.000710428571422
152,2018-09-12,359.079987,370.429993,356.23999,369.950012,369.950012,10480800.0,0.03938982180689665,0.038633831170674426,14.190003000000047,0.03835654153188687,353.8859986,349.38899995,358.27105462800534,354.06563312287955,63.137305314069344,349.38899995,383.7966091245919,314.98139077540816,83.26016554753977,57.34134580839011,8917420.0,10561535.0,1.1753175245754939,1.235544024100136,1.235544024100136,-0.31532614948612236,0.02706506208440003,13.407854214285708
153,2018-09-13,371.910004,374.089996,366.839996,368.149994,368.149994,8366100.0,-0.004865570865287716,-0.004877446291353671,7.25,0.0196930602150166,358.22399920000004,351.47649995,361.56403441867025,355.40700082546243,65.47745309060215,351.47649995,385.06777178457185,317.88522811542816,78.86773627269153,70.39207318254095,7980600.0,10390615.0,1.0483046387489663,2.1591395514444685,2.1591395514444685,0.17956699069999582,0.02569591906650145,13.037854714285706
154,2018-09-14,368.549988,371.089996,363.459991,364.559998,364.559998,4756400.0,-0.009751449296505954,-0.009799306047459488,7.630004999999983,0.020929353307709814,361.4000002,353.58249975,362.56268894578017,356.27871484208504,53.7003554474185,353.58249975,384.69901875544326,322.46598074455676,70.10737747239745,77.41175976420958,7110720.0,10293950.0,0.6689055398046893,2.571767254617953,2.571767254617953,0.6580070434835873,0.02561115925561737,12.155713571428562
155,2018-09-17,364.220001,367.329987,349.570007,350.350006,350.350006,7071900.0,-0.03897847289323275,-0.03975846952728723,17.75998000000004,0.0506921070239686,361.78800060000003,355.2610001,358.49179463052013,355.7140759047436,41.72771779916258,355.2610001,381.2115888661334,329.31041133386657,35.43195486209116,61.46902286906004,7374660.0,10127150.0,0.9589459039467583,1.7321825633194976,1.7321825633194976,0.8728421474507694,0.027075105393608356,12.304999071428565
156,2018-09-18,353.670013,368.149994,351.559998,367.649994,367.649994,10414000.0,0.049379157139218144,0.048198710380087384,16.589995999999985,0.04512442886099975,364.1320008,357.25699925,361.5445277536801,356.8508300090537,49.57746676679813,357.25699925,380.2657325078034,334.24826599219654,77.64762923074858,61.06232052174573,8217840.0,9968295.0,1.267242973822805,2.4347043400706525,2.4347043400706525,1.185214585974746,0.02809824172967814,12.889999285714278
157,2018-09-19,373.950012,377.609985,359.170013,366.959991,366.959991,11876800.0,-0.001876793176283864,-0.0018785565592791542,18.43997200000001,0.05025063345393425,363.5339966,358.70399935,363.34968216912006,357.81360724628667,49.4580400199462,358.70399935,380.2097776622072,337.1982210377928,74.50934775056716,62.5296439478023,8497040.0,9822975.0,1.3977573366725353,2.9023242467551995,2.9023242467551995,1.5286365181308368,0.027502740754498364,13.710712928571423
158,2018-09-20,370.26001,370.26001,363.170013,365.359985,365.359985,6768100.0,-0.004360164702532976,-0.004369697941737805,7.089997000000039,0.01940551043103431,362.97599479999997,359.7499985,364.0197831127467,358.53230988949747,47.141391164343425,359.7499985,380.3505918435335,339.1494051564665,70.679749673516,74.2789088849439,8177440.0,9714845.0,0.8276551096675733,3.1079823930550106,3.1079823930550106,1.8445056931156718,0.02734925636528508,13.269284928571425
159,2018-09-21,366.589996,372.220001,360.73999,361.190002,361.190002,11930600.0,-0.011413354420846011,-0.011478986617315279,11.480011000000047,0.03178385596620154,362.3019956,360.85099794999996,363.0765227418312,358.78542342383105,46.727845057712656,360.85099794999996,379.0320750423107,342.66992085768925,60.698937802725574,68.62934507560291,9612280.0,9744555.0,1.2411831532165105,2.9010437510613656,2.9010437510613656,2.055813304704811,0.02722359208380669,13.45214192857143
160,2018-09-24,359.0,373.640015,354.329987,369.609985,369.609985,9322500.0,0.02331178314287885,0.023044213891222576,19.31002799999999,0.05224433533634106,366.1539914,361.39049685,365.2543434945541,359.81633405013287,52.9030915946761,361.39049685,379.9541493874023,342.82684431259764,80.85208141943903,70.74358963189353,10062400.0,9474225.0,0.9264688344728892,3.377531564302103,3.377531564302103,2.3201569566242695,0.024549459068050103,14.28714428571429
161,2018-09-25,370.230011,371.339996,364.48999,369.429993,369.429993,6799800.0,-0.00048697818593823605,-0.0004870967983237051,6.850006000000008,0.01854209492947154,366.5099912,361.63299715000005,366.6462266630361,360.7319206167869,67.38034612987003,361.63299715000005,380.4963740971211,342.769620202879,77.50276299618943,73.017927406118,9339560.0,8942850.0,0.7280642771179798,3.697999502718062,3.697999502718062,2.595725465843028,0.024320555259676777,12.792857642857147
162,2018-09-26,373.589996,382.0,370.880005,377.880005,377.880005,13799700.0,0.02287310765263162,0.02261543983571901,11.119995000000017,0.02942731780687898,368.69399400000003,362.1024979,370.39081944202405,362.3650715104262,68.60494103432436,362.1024979,382.11679013977914,342.08820566022086,89.88958282208584,82.74814241257144,9724140.0,9171705.0,1.419117783166429,4.581010958710976,4.581010958710976,2.992782564416618,0.024726019095143315,12.632143357142862
163,2018-09-27,379.869995,383.200012,376.0,380.709991,380.709991,7326200.0,0.0074891128468150825,0.007461208672934205,7.200012000000015,0.01891206474799348,371.7639952,362.735997,373.83054329468274,364.11220669990945,68.83010850705202,362.735997,384.28483912320576,341.18715487679424,93.79357066701725,87.06197216176417,9835760.0,9132080.0,0.7448534734479084,5.446377666868273,5.446377666868273,3.483501584906949,0.024751310996438985,12.110715642857148
164,2018-09-28,379.23999,380.799988,373.730011,374.130005,374.130005,7114900.0,-0.01728346025991212,-0.017434562840477952,7.069976999999994,0.01889711305031521,374.3519958,362.8934967,373.93036386312184,365.0662827284895,64.0761899253604,362.8934967,384.7400349704152,341.04695842958483,76.9211123516533,86.86808861358547,8872620.0,8938775.0,0.801893916340382,5.537405376485879,5.537405376485879,3.894282343222735,0.025071810627686958,11.942855928571435
165,2018-10-01,375.850006,386.109985,375.589996,381.429993,381.429993,8376600.0,0.019511902019192506,0.01932398533322477,10.51998900000001,0.02758039271442403,376.7159974,363.5809967,376.43024024208125,366.6247313257762,63.98947412217202,363.5809967,386.87895860161575,340.2830347983843,87.19213240905628,85.96893847590894,8683440.0,8960435.0,0.9646637738039302,6.127954272892964,6.127954272892964,4.341016729156781,0.02530182059540322,11.923568785714293
166,2018-10-02,384.380005,386.799988,373.829987,377.140015,377.140015,8638700.0,-0.011247091415802823,-0.0113108182265238,12.970000999999968,0.03439041333230038,378.2580018,364.25799715,376.66683182805417,367.62618691379754,54.41592609037492,364.25799715,388.3322524989196,340.1837418010804,74.05324219746451,79.38882898605804,9051220.0,9012110.0,0.9544238235287619,6.178580328221699,6.178580328221699,4.708529448969765,0.025305988239310868,11.814283142857148
167,2018-10-03,378.529999,380.929993,374.880005,377.049988,377.049988,5798600.0,-0.00023870975345863243,-0.00023873824916709196,6.049988000000042,0.016045585976785768,378.0919984,366.0514969,376.7945505520361,368.52369177915017,55.58343973243636,366.0514969,388.1501481456627,343.95284565433735,73.81142902006854,78.35226787552978,7451000.0,8647400.0,0.7782311099181318,6.140651803727394,6.140651803727394,4.994953919921291,0.02040945190458684,11.728568000000008
168,2018-10-04,375.880005,375.920013,360.399994,363.649994,363.649994,9074400.0,-0.0355390383940285,-0.03618592272146959,15.52001899999999,0.04267845251222523,374.679999,366.91099705,372.41303170135745,368.0595300858978,49.49167420754423,366.91099705,387.0517106748408,346.77028342515916,37.81894758420643,61.89453960057983,7800640.0,8448610.0,1.1632891660171474,4.972011395035565,4.972011395035565,4.990365414944146,0.022170470961166203,12.372852928571437
169,2018-10-05,359.769989,363.5,343.0,351.350006,351.350006,13523000.0,-0.03382369916937211,-0.034408955385972995,20.5,0.05834637725892055,370.12399919999996,367.0444977,365.39202313423834,366.4681468396218,50.57077681605943,367.0444977,386.7060986712538,347.38289672874623,19.063945862268298,43.56477415551442,9082260.0,8669470.0,1.4889465837798082,3.018553212783729,3.018553212783729,4.596002974512063,0.023591785959137242,12.579282500000005
170,2018-10-08,345.179993,352.950012,338.109985,349.100006,349.100006,12375500.0,-0.00640387067475956,-0.006424463417152637,14.84002700000002,0.04250938626451934,363.6580018,367.0789978,359.96135075615894,364.81403818822923,37.21570853152905,367.0789978,386.6048766998432,347.55311890015685,22.57141163043267,26.48476835896913,9882040.0,9000635.0,1.252322394971079,1.274179386657238,1.274179386657238,3.9316382569410986,0.023643138741736076,12.367856714285722
171,2018-10-09,348.480011,358.720001,347.089996,355.709991,355.709991,8755000.0,0.018934359456871386,0.018757335538536424,11.63000500000004,0.032695187917845245,359.37199699999996,367.0679977,358.54423083743933,363.94698607506456,42.83164700537179,367.0679977,386.6205521697948,347.51544323020516,36.14706287859545,25.927473457098802,9905300.0,9128480.0,0.8838702512796179,0.42027642445953006,0.42027642445953006,3.229365890444785,0.023525115005938745,11.88143050000001
172,2018-10-10,353.519989,355.149994,325.390015,325.890015,325.890015,17183100.0,-0.08383226997973192,-0.0875558196950097,29.759978999999987,0.09131908812855155,349.14000239999996,364.86499784999995,347.6594922249596,360.3225126393441,31.502476739171087,364.86499784999995,391.643592683352,338.0864030166479,0.8141999997296858,19.844224836252604,12182200.0,9463595.0,1.410508775098094,-2.632326847056788,-2.632326847056788,2.0570273429444703,0.028367172284206817,13.540714714285722
173,2018-10-11,324.940002,334.200012,315.809998,321.100006,321.100006,16082100.0,-0.014698237992962104,-0.014807327360333744,18.390014000000008,0.057271920449605995,340.6300048,362.51249845,338.80633014997306,356.5870358165494,31.32045854779632,362.51249845,395.5995945651002,329.42540233489984,7.451766087021568,14.804342988448902,13583740.0,9849395.0,1.1839228371567772,-5.376078540158687,-5.376078540158687,0.5704061663238389,0.02843288149290053,14.03428635714286
174,2018-10-12,339.570007,341.299988,328.899994,339.559998,339.559998,14870800.0,0.05748985255391115,0.055898036198556156,12.399993999999992,0.036517829170207475,338.2720032,361.26249844999995,339.0575527666487,354.96541316735426,37.19641700969988,361.26249844999995,395.8775717922271,326.6474251077728,33.45542096850557,13.907129018418942,13853300.0,10355115.0,1.0734482036771023,-5.991883740849232,-5.991883740849232,-0.7420518151107752,0.03179513126050844,14.097854500000002
175,2018-10-15,337.630005,339.209991,326.929993,333.130005,333.130005,11215000.0,-0.01893624996428478,-0.0191178367823035,12.279997999999978,0.0368624795595941,335.07800299999997,360.4014984,337.08170351109914,352.8858504847491,35.315528617600805,360.4014984,396.9614533733048,323.8415434266952,24.39781580473526,21.76833428675413,13621200.0,10562270.0,0.8233488973071389,-6.919002542064334,-6.919002542064334,-1.977441960501487,0.03090690337706879,14.510711571428573
176,2018-10-16,337.23999,347.950012,330.559998,346.399994,346.399994,20156400.0,0.03983426530432177,0.03906134016977525,17.390014000000008,0.05020211980719609,333.2160036,359.3389984,340.1878003407328,352.2681498671539,37.74332747253306,359.3389984,396.24547272387014,322.4325240761298,43.09057657283793,33.647937782026254,15901480.0,11049390.0,1.2675801246173313,-6.507954018320447,-6.507954018320447,-2.883544372065279,0.030134899588940927,14.85499778571429
177,2018-10-17,378.329987,380.0,356.5,364.700012,364.700012,32610900.0,0.05282915218526263,0.05148097135112728,23.5,0.06443652104952494,340.97800300000006,359.22599944999996,348.35853756048857,353.4521367369488,44.43672681651237,359.22599944999996,396.04796896962216,322.40402993037776,68.86888419057394,45.452425522715714,18987040.0,12086095.0,1.7175346973514565,-4.651912240249658,-4.651912240249658,-3.237217945702155,0.03258125547156618,16.740711642857146
